customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn_Probability,Risk_Category,Segment
3979,Male,0,0,0,1,1,0,No,1,1,1,1,1,1,Month-to-month,0,3,20.95,20.95,0.8835787023211574,High,0
4772,Male,0,1,1,72,1,2,Fiber optic,2,2,0,0,2,2,One year,1,2,104.15,7303.05,0.07146167954234998,Low,2
1911,Female,0,0,0,3,1,0,Fiber optic,0,0,0,0,0,2,Month-to-month,1,2,80.35,253.8,0.8237724939011449,High,1
5490,Male,0,0,0,28,0,1,DSL,0,0,2,2,0,0,Month-to-month,1,3,35.75,961.4,0.07422142174176365,Low,0
803,Female,0,1,0,47,1,2,No,1,1,1,1,1,1,Month-to-month,0,2,25.4,1139.2,0.05756074271310518,Low,0
2325,Male,1,0,0,33,1,2,Fiber optic,0,2,2,2,2,2,Month-to-month,1,2,110.45,3655.45,0.15921770037965682,Low,2
2445,Female,0,0,0,23,1,0,Fiber optic,2,0,2,0,2,2,One year,1,1,99.95,2292.75,0.45056596885404465,Low,1
969,Female,0,1,0,12,1,2,DSL,0,0,1,0,1,1,Month-to-month,1,1,87.80415918888707,1044.020343366834,0.9522066092504025,High,1
1822,Female,0,1,1,60,1,0,DSL,0,2,0,2,2,2,Two year,0,0,76.95,4543.95,0.048764415090559544,Low,2
157,Male,0,0,0,2,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,0,2,38.39019999091772,64.51011415574617,0.9489367380239286,High,0
3158,Female,0,1,1,8,1,0,DSL,0,0,0,0,0,0,One year,1,3,43.45,345.5,0.1376406241968712,Low,0
2635,Male,0,0,0,2,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,2,63.630234845702546,119.21126162085355,0.9507494414265488,High,1
2977,Male,0,0,0,8,1,0,Fiber optic,0,0,0,0,2,0,Month-to-month,1,0,80.1,679.3,0.9123325929153885,High,1
2642,Female,0,1,0,66,1,2,Fiber optic,0,2,0,2,2,2,One year,1,2,104.05,6890.0,0.51278132589515,Medium,2
4207,Male,0,0,0,18,0,1,DSL,0,0,0,0,0,0,Month-to-month,1,1,67.22616193396743,1170.8909066495046,0.9506121464758933,High,1
1318,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,2,38.4500378491778,38.4500378491778,0.9494122445880282,High,0
3616,Male,0,1,1,33,1,2,Fiber optic,2,0,2,0,2,2,One year,1,3,103.7,3467.0,0.1727722959161541,Low,2
2132,Female,1,0,0,1,1,2,Fiber optic,0,0,2,0,2,0,Month-to-month,1,2,88.8,88.8,0.9316864431700107,High,1
6066,Male,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,1,84.8870542475313,106.0630357961661,0.9522622608983954,High,1
4528,Male,0,0,0,47,1,2,Fiber optic,0,2,2,0,2,2,Month-to-month,1,0,107.40984374721027,5121.314880082992,0.8834050516317304,High,2
6904,Male,0,0,0,8,1,0,Fiber optic,1,0,0,1,2,2,Month-to-month,0,1,99.38181000767617,874.196508900159,0.9521161490546947,High,1
1854,Female,1,0,0,29,1,0,Fiber optic,0,2,2,0,2,2,Month-to-month,1,0,101.45,2948.6,0.37626976291370745,Low,1
2742,Male,0,0,0,1,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,3,26.463145536587096,26.463145536587096,0.9363540922670024,High,0
4055,Male,1,0,0,43,0,1,DSL,2,2,0,0,0,0,Month-to-month,1,1,33.45,1500.25,0.12827402908693228,Low,0
6334,Male,0,0,0,71,1,2,Fiber optic,2,2,2,2,2,2,Two year,1,2,118.65,8477.6,0.04976430014443977,Low,2
6188,Male,0,0,1,17,1,0,DSL,0,0,0,0,2,2,Month-to-month,1,3,64.7,1093.1,0.21730556012408175,Low,1
2887,Female,0,1,0,9,1,2,Fiber optic,2,0,0,0,0,2,Month-to-month,1,2,88.05,801.3,0.7386594929735322,Medium,1
6714,Female,0,1,1,72,1,2,Fiber optic,0,2,2,2,0,0,Two year,0,0,90.45,6565.85,0.04893037853846175,Low,2
4234,Male,1,1,0,72,1,2,Fiber optic,0,2,2,0,2,2,One year,0,1,105.0,7578.05,0.06695654756963937,Low,2
416,Male,0,0,0,67,1,2,Fiber optic,1,2,1,0,2,0,Month-to-month,1,1,102.70640956599924,6883.185189448572,0.9518924688239836,High,2
545,Male,0,1,1,43,1,2,No,1,1,1,1,1,1,One year,1,0,24.45,993.15,0.04862892916592085,Low,0
2629,Female,0,0,0,65,1,2,Fiber optic,0,2,0,2,2,2,Month-to-month,1,2,104.47905107752285,6894.30733630768,0.3842468920060199,Low,2
5013,Female,1,1,0,53,1,2,Fiber optic,0,2,0,0,2,2,Month-to-month,1,2,101.9,5549.4,0.7982837882842195,Medium,2
5290,Female,0,0,0,43,1,2,Fiber optic,0,0,0,2,2,2,One year,1,2,100.0,4211.55,0.296735839040502,Low,2
1004,Male,0,0,0,10,1,1,Fiber optic,0,0,0,2,1,2,Month-to-month,1,2,97.28261888055489,1063.2533026227745,0.9471123188066248,High,1
6056,Female,0,0,0,43,1,2,Fiber optic,0,0,0,0,2,2,One year,0,3,94.35,3921.3,0.37029040733830043,Low,2
6344,Male,0,0,0,4,1,0,DSL,0,0,1,0,0,0,Month-to-month,0,2,53.11036623421431,236.2849939181202,0.9455020584912737,High,0
4897,Female,0,0,0,29,0,1,DSL,0,2,0,2,0,0,Month-to-month,0,2,34.3,1004.75,0.15974021255038132,Low,0
2251,Male,0,1,0,66,1,2,Fiber optic,2,2,0,2,0,0,One year,0,2,89.0,5898.6,0.06774281382483044,Low,2
2114,Female,0,0,0,3,1,0,DSL,0,0,0,2,0,2,Month-to-month,0,3,60.65,196.9,0.15619497082347372,Low,1
3117,Male,0,0,0,3,1,0,DSL,0,0,0,0,0,2,Month-to-month,1,2,55.3,196.15,0.7691758306886778,Medium,1
3285,Female,0,0,0,31,1,0,DSL,0,0,2,2,0,0,Month-to-month,1,2,55.25,1715.65,0.35194817618838375,Low,0
480,Male,0,1,1,49,1,2,Fiber optic,0,0,0,0,2,2,Month-to-month,1,0,95.4,4613.95,0.5067779644314215,Medium,2
1032,Female,0,0,0,1,1,0,No,1,1,1,1,1,1,Month-to-month,1,0,20.2,20.2,0.5725346331965007,Medium,0
4288,Male,0,1,1,55,1,0,No,1,1,1,1,1,1,One year,0,1,19.15,998.1,0.06215479867093103,Low,0
6588,Male,0,1,0,54,1,2,DSL,0,0,0,0,2,2,One year,1,1,70.15,3715.65,0.06690594169463615,Low,2
2679,Male,0,0,0,3,0,1,DSL,2,1,0,0,0,0,Month-to-month,0,2,33.873384259143826,138.40846064785956,0.8360241929117744,High,0
5980,Male,0,1,1,37,1,2,No,1,1,1,1,1,1,Two year,1,0,24.1,861.85,0.051963230420732,Low,0
4402,Female,0,0,0,6,1,0,DSL,0,2,0,0,2,0,Month-to-month,0,2,59.45,357.6,0.13101820737661493,Low,1
732,Female,1,1,0,64,1,2,No,1,1,1,1,1,1,Two year,0,1,25.65,1740.8,0.04626017939054204,Low,0
3722,Female,0,1,1,71,1,2,DSL,2,2,2,2,2,2,Two year,0,2,90.35,6325.25,0.04720242365475968,Low,2
1379,Female,0,1,1,72,1,2,Fiber optic,2,2,2,2,2,2,Two year,0,0,114.45,8100.55,0.05024142066645297,Low,2
76,Male,0,1,1,61,1,2,DSL,2,2,2,2,2,2,Two year,0,3,88.1,5526.75,0.0518626557496492,Low,2
5222,Male,0,0,0,12,1,2,DSL,0,0,0,1,1,0,Month-to-month,0,1,81.1902933976048,990.2689828853258,0.9511174014689016,High,1
4745,Male,1,0,0,58,1,2,Fiber optic,0,2,1,1,1,2,Month-to-month,1,1,107.29132582791712,6358.180904414866,0.9509428515968077,High,2
1131,Female,0,0,0,1,1,0,DSL,0,0,2,0,0,0,Month-to-month,1,3,49.65,49.65,0.6663732402083089,Medium,0
1241,Female,0,0,0,20,1,2,DSL,0,2,0,2,2,0,One year,1,2,68.7,1416.2,0.15300810000914458,Low,1
1642,Male,0,0,0,58,1,0,Fiber optic,0,0,0,2,2,2,Month-to-month,1,2,95.3,5817.7,0.2737271907492991,Low,2
3534,Male,0,1,1,9,1,0,Fiber optic,0,0,0,2,0,0,Month-to-month,1,2,75.85,647.5,0.27939671858666254,Low,1
1649,Male,1,1,0,13,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,2,70.15,916.75,0.6321387408372994,Medium,1
2814,Female,0,0,0,27,1,0,DSL,2,0,0,0,0,0,Month-to-month,0,3,50.35,1411.35,0.07364422917359432,Low,0
5610,Female,1,0,0,51,1,0,Fiber optic,0,0,2,0,2,2,One year,1,0,94.0,4905.75,0.10638013520475696,Low,2
2141,Male,0,1,1,13,1,0,No,1,1,1,1,1,1,Two year,1,0,19.75,246.7,0.04987723141898961,Low,0
2158,Male,0,0,0,12,1,0,Fiber optic,0,0,0,0,0,2,Month-to-month,0,0,78.1,947.3,0.8658536057951486,High,1
922,Female,0,1,1,41,1,2,DSL,0,2,2,0,2,0,One year,0,0,68.5,2839.95,0.05710786329814376,Low,2
3412,Male,1,0,0,6,1,0,Fiber optic,0,0,0,0,2,2,Month-to-month,1,2,89.35,567.8,0.7867734497637471,Medium,1
6514,Male,0,1,1,52,1,0,No,1,1,1,1,1,1,Two year,0,0,20.1,1078.75,0.04829502933874216,Low,0
1871,Female,0,0,0,17,1,0,Fiber optic,2,0,0,0,2,2,Month-to-month,0,2,93.85,1625.65,0.5040268603623889,Medium,1
2773,Male,1,0,0,23,1,0,Fiber optic,2,0,0,0,0,0,Month-to-month,1,0,75.4,1643.55,0.2453746830171661,Low,1
906,Male,0,0,0,3,1,2,Fiber optic,0,0,0,0,0,0,Month-to-month,1,2,75.5,220.6,0.8293035405972777,High,1
1500,Female,0,1,1,52,1,2,No,1,1,1,1,1,1,Two year,0,3,24.55,1331.05,0.046692021629374074,Low,0
2099,Female,0,1,0,71,1,2,Fiber optic,1,2,2,1,2,2,One year,1,0,113.52493681799758,8336.599726760802,0.9331017862068259,High,2
5874,Female,0,0,0,9,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,2,70.5,597.9,0.4450341357601062,Low,1
4869,Female,0,0,0,40,1,0,DSL,2,0,2,0,0,2,Month-to-month,0,2,67.45,2731.0,0.096360029024247,Low,1
6674,Male,0,0,0,3,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,0,69.83927925935191,244.50218315525873,0.8377609001269907,High,1
461,Male,0,0,0,22,1,2,DSL,0,2,1,0,1,1,Month-to-month,0,2,99.26600293541222,2149.068185078263,0.9517069937054609,High,1
4810,Female,0,0,0,69,1,1,Fiber optic,0,2,0,0,2,2,One year,0,0,98.4152561776899,6867.567932438293,0.9046205165983716,High,2
2991,Female,0,1,0,72,1,2,DSL,2,2,2,2,0,2,Two year,1,0,82.3,5980.55,0.048001954732733866,Low,2
3606,Female,0,0,0,25,1,0,Fiber optic,2,0,2,2,2,2,Month-to-month,1,2,105.5,2686.05,0.37840606183647063,Low,1
168,Female,0,1,1,23,1,2,No,1,1,1,1,1,1,One year,0,3,24.35,538.5,0.051444743083746323,Low,0
533,Female,0,0,1,72,1,0,No,1,1,1,1,1,1,Two year,0,1,19.9,1529.65,0.04619247019273172,Low,0
1875,Male,0,1,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,2,65.09255978651855,65.09255978651855,0.9486774807119958,High,1
6401,Male,0,0,0,54,1,2,Fiber optic,0,2,2,2,2,2,Month-to-month,0,2,111.1,6014.85,0.3728249757573266,Low,2
5375,Female,0,1,0,2,1,0,Fiber optic,0,0,2,0,0,0,Month-to-month,0,2,76.4,151.8,0.8095974241049355,High,1
1839,Female,0,0,0,53,1,0,No,1,1,1,1,1,1,Two year,0,0,19.65,978.0,0.05568281505525913,Low,0
4169,Female,1,0,0,15,1,2,Fiber optic,0,0,0,0,0,0,Month-to-month,1,1,74.2,1133.9,0.548032107728872,Medium,1
6042,Female,1,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,2,79.00174190117393,79.00174190117393,0.946867316161659,High,1
2498,Male,0,0,0,15,1,0,Fiber optic,0,1,2,0,1,2,Month-to-month,1,2,98.84611022285397,1442.438153898393,0.9504173143507266,High,1
3031,Male,0,1,0,53,1,2,Fiber optic,0,2,2,2,2,2,One year,1,0,108.95,5718.2,0.3342734750513579,Low,2
2878,Male,0,1,1,56,1,2,DSL,2,2,0,0,0,2,One year,0,0,68.75,3815.4,0.05326448727886734,Low,2
6133,Male,0,1,1,70,1,2,Fiber optic,0,2,2,2,2,2,Two year,1,2,110.2,7689.8,0.1566323877203679,Low,2
4711,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,0,43.85,43.85,0.6776827054285459,Medium,0
2633,Female,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,2,52.553188259211815,101.19561517885948,0.9132068906346076,High,0
5127,Female,0,1,1,66,1,2,DSL,2,0,2,2,2,2,Two year,1,3,84.0,5714.25,0.04678346786897864,Low,2
1049,Male,0,0,0,12,1,0,Fiber optic,0,0,1,1,0,2,Month-to-month,1,2,87.2863676846394,1104.6614999391388,0.9516035191668852,High,1
2336,Male,0,1,1,67,1,2,Fiber optic,2,0,0,2,0,2,One year,1,1,94.35,6341.45,0.0839526456291331,Low,2
1015,Female,1,1,1,64,1,2,No,1,1,1,1,1,1,Two year,1,0,24.4,1548.65,0.04623874320974067,Low,0
2858,Male,1,1,0,38,1,2,Fiber optic,2,2,0,0,0,2,One year,0,1,95.0,3591.25,0.10884228444699452,Low,2
1586,Male,0,1,1,72,0,1,DSL,2,2,2,2,0,2,Two year,0,1,55.65,3880.05,0.04761512413138926,Low,2
6141,Male,0,1,1,31,1,2,Fiber optic,0,2,0,0,0,2,Month-to-month,1,2,91.15,2995.45,0.44283858005304993,Low,1
339,Male,0,1,0,70,1,0,No,1,1,1,1,1,1,Two year,0,0,19.8,1397.65,0.04896514273825518,Low,0
1425,Male,0,0,0,3,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,0,57.53769122446285,157.32808042311075,0.9487797353956702,High,1
2122,Male,0,1,0,40,1,1,Fiber optic,0,0,1,2,2,2,One year,1,1,102.45766960733528,4207.02257680845,0.9096322817761135,High,2
6626,Female,0,1,0,71,1,0,DSL,2,2,2,2,2,2,Two year,1,0,86.1,6045.9,0.04656556947204518,Low,2
4553,Male,0,0,0,34,1,1,DSL,0,2,0,0,1,2,Month-to-month,0,1,89.740433903191,3041.930936817965,0.9434431781553422,High,2
5174,Male,0,0,0,4,0,0,DSL,0,0,2,1,2,2,Month-to-month,1,0,97.0562562177063,397.2707768917382,0.9509952616466836,High,1
2016,Male,0,0,0,38,0,1,DSL,2,0,2,0,1,1,Month-to-month,0,1,56.13664292694604,2179.539947779027,0.8445821455781187,High,0
5359,Male,1,1,0,2,1,0,DSL,0,2,0,0,0,0,Month-to-month,0,1,50.15,115.1,0.37276669660048556,Low,0
6285,Female,0,0,0,72,0,1,DSL,2,2,2,2,2,2,Two year,1,0,65.6,4566.5,0.04811852472301256,Low,2
3615,Female,0,0,0,54,1,2,Fiber optic,0,0,2,0,0,2,Month-to-month,0,1,89.4,4869.5,0.2480675773825305,Low,2
967,Male,0,0,0,55,1,0,Fiber optic,0,0,1,0,2,2,One year,1,1,96.26946263620093,5362.655190540088,0.9401830762373369,High,2
53,Male,0,0,0,1,1,0,No,1,1,1,1,1,1,Month-to-month,0,2,19.975807825161887,34.06628424329293,0.8793698528306467,High,0
3836,Female,1,1,0,65,1,0,Fiber optic,0,0,0,0,0,0,One year,1,0,70.95,4555.2,0.05469933716442749,Low,2
6111,Male,0,1,1,36,1,2,DSL,2,2,2,2,2,2,Two year,1,1,92.9,3379.25,0.07027791127777411,Low,2
6414,Male,0,0,0,23,1,2,DSL,2,0,0,0,0,0,Month-to-month,0,2,54.4,1249.25,0.3860253269762926,Low,0
4375,Male,1,0,0,43,1,0,Fiber optic,2,2,0,2,2,2,Month-to-month,1,1,108.15,4600.7,0.28168235765775035,Low,2
2442,Male,0,0,0,71,1,2,Fiber optic,2,2,2,2,2,2,Two year,0,3,111.3,7985.9,0.04936474454894115,Low,2
3654,Male,0,0,0,3,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,2,51.38359473107683,187.66539976792367,0.9101828857369815,High,0
4563,Male,0,0,0,31,1,0,No,1,1,1,1,1,1,One year,0,3,20.95,683.25,0.04905587081593471,Low,0
3338,Male,0,0,0,22,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,2,74.99189105747294,1625.3096470218484,0.9511896411188568,High,1
2830,Male,0,1,1,41,0,1,DSL,2,0,2,0,0,0,One year,0,1,35.4,1412.4,0.055429850809640586,Low,0
4357,Male,0,0,0,6,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,0,42.29148754032179,250.23175005996063,0.9492032864037107,High,0
1265,Female,0,1,0,11,1,0,Fiber optic,1,0,0,1,0,0,Month-to-month,0,0,78.75520106780857,856.0565745287427,0.9502716671823824,High,1
1281,Male,0,0,0,1,1,0,No,1,1,1,1,1,1,Month-to-month,0,3,19.5,19.5,0.26085461812184213,Low,0
2162,Male,0,0,0,1,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,1,46.61215572194578,81.12455631810903,0.9520716434011093,High,0
6161,Female,1,0,0,25,1,2,Fiber optic,0,2,0,0,2,0,Month-to-month,1,2,89.5,2196.15,0.767154848251238,Medium,1
1654,Male,0,1,1,55,1,2,DSL,2,0,2,2,2,2,Two year,1,0,85.1,4657.95,0.04748920084741883,Low,2
3795,Female,0,0,0,2,1,0,Fiber optic,0,0,2,0,2,2,Month-to-month,0,2,94.95,178.1,0.8395953285973587,High,1
4885,Male,0,0,0,7,0,0,DSL,1,0,1,0,1,1,Month-to-month,1,1,64.32032965032249,293.5878506349624,0.9526823758179762,High,1
1215,Male,1,0,0,1,0,1,DSL,0,0,0,0,0,0,Month-to-month,1,2,45.641049669809405,45.641049669809405,0.9331722953616505,High,0
6607,Male,0,1,1,67,1,2,Fiber optic,2,0,2,2,0,2,One year,1,0,100.25,6689.0,0.05365707003595989,Low,2
6202,Female,0,0,0,44,1,2,Fiber optic,0,0,2,0,0,2,Month-to-month,1,3,90.4,4063.0,0.40236149314286374,Low,2
309,Female,0,0,0,45,1,0,DSL,0,2,2,0,1,1,One year,0,0,83.62458939235083,3598.3570016443155,0.706654269713198,Medium,2
319,Female,0,0,0,43,1,2,Fiber optic,0,2,0,0,0,0,Month-to-month,1,2,77.85,3365.85,0.6295350511434303,Medium,2
3054,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,2,57.130600666620886,57.130600666620886,0.9489894743636281,High,1
6925,Female,0,0,1,43,0,1,DSL,2,2,2,0,0,0,Month-to-month,1,2,40.45,1912.85,0.07429228987988376,Low,0
678,Male,0,0,1,19,1,0,DSL,0,0,0,2,0,0,Month-to-month,0,3,48.8,953.65,0.08855373967963645,Low,0
2022,Female,0,1,0,56,1,2,Fiber optic,2,0,0,0,2,2,One year,1,2,100.55,5514.95,0.29963302701661043,Low,2
2298,Male,0,1,1,23,0,1,DSL,2,0,0,2,0,0,Two year,0,3,34.6,813.45,0.048325995966723594,Low,0
1675,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,2,70.3,70.3,0.8971113648894734,High,1
1917,Male,0,1,1,46,1,0,No,1,1,1,1,1,1,Two year,1,3,19.95,927.1,0.047103972189917756,Low,0
6017,Female,0,0,0,61,1,2,Fiber optic,2,0,2,0,2,2,Month-to-month,1,2,106.45,6300.15,0.76099659367336,Medium,2
159,Male,0,1,0,30,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,2,77.9076476627631,2266.060059465742,0.9468161820148121,High,1
3169,Female,0,0,0,4,1,0,No,1,1,1,1,1,1,Month-to-month,0,3,19.75,78.3,0.28385262226416536,Low,0
6858,Male,1,0,0,47,1,2,Fiber optic,2,0,0,0,0,0,Month-to-month,1,1,85.45595920632242,3875.186452172882,0.6260937121377564,Medium,2
3129,Female,0,0,0,11,1,0,Fiber optic,0,2,0,0,0,0,Month-to-month,0,2,74.95,815.5,0.2786101303441066,Low,1
6053,Female,0,0,0,3,1,2,Fiber optic,0,0,0,0,0,2,Month-to-month,1,2,85.3,264.8,0.9322568486250548,High,1
4659,Female,0,0,0,20,1,2,Fiber optic,0,0,1,0,2,1,Month-to-month,1,2,94.73928999926926,1811.7699328511926,0.9516930549254919,High,1
1231,Female,0,1,1,65,1,2,Fiber optic,2,2,2,2,0,0,Two year,0,1,94.55,6078.75,0.06429316674949699,Low,2
4332,Male,0,1,0,16,1,2,Fiber optic,0,0,0,0,2,0,Month-to-month,1,2,84.95,1378.25,0.7763244772150851,Medium,1
6349,Female,0,1,1,45,1,0,DSL,2,2,2,2,2,2,Two year,1,3,84.35,3858.05,0.04860699642880196,Low,2
5169,Male,0,0,0,5,0,1,DSL,0,2,0,0,2,2,Month-to-month,1,1,50.95,229.4,0.6296480838940108,Medium,0
1883,Male,0,0,0,1,0,0,DSL,0,0,0,0,2,1,Month-to-month,0,2,45.53270328501039,85.43578843069123,0.9495955005844172,High,0
478,Female,0,0,0,4,1,2,Fiber optic,0,0,0,0,0,2,Month-to-month,1,2,85.65,338.9,0.9296653467940926,High,1
4123,Female,0,1,1,35,1,0,No,1,1,1,1,1,1,Two year,0,3,20.1,655.3,0.04746391121277867,Low,0
4885,Female,0,1,1,61,1,0,DSL,2,2,2,2,0,0,Two year,1,0,68.05,4158.25,0.04679646881486926,Low,2
2220,Female,0,1,0,70,0,1,DSL,0,2,2,2,0,2,One year,1,0,51.05,3635.15,0.07542200327973438,Low,2
1357,Female,0,0,0,13,1,2,Fiber optic,0,0,0,2,1,2,Month-to-month,1,2,98.37880829358609,1310.8711619771059,0.8595874002174262,High,1
5363,Female,0,1,1,27,1,2,Fiber optic,2,2,0,2,2,0,Month-to-month,0,2,100.75,2793.55,0.477376871834328,Low,1
2034,Male,1,0,0,41,1,0,Fiber optic,0,1,0,1,2,2,Month-to-month,1,1,95.03793853380921,3973.5890644322385,0.9510818564918516,High,2
2271,Female,0,0,1,18,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,1,45.65,747.2,0.25521829639202365,Low,0
6385,Male,0,0,0,24,1,0,Fiber optic,2,0,0,0,2,2,Month-to-month,1,2,94.6,2283.15,0.861186275474412,High,1
1752,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,2,69.82763459579918,69.82763459579918,0.9340634758920952,High,1
6322,Male,0,0,0,14,1,0,DSL,0,2,0,0,0,0,Month-to-month,0,2,50.45,765.45,0.16092416155671654,Low,0
3271,Female,0,1,0,70,1,2,Fiber optic,0,2,2,2,0,2,Two year,1,0,98.7,6858.9,0.06683843861860657,Low,2
1477,Male,0,0,0,7,0,1,DSL,0,2,0,0,0,2,Month-to-month,1,1,40.1,293.3,0.7874340723869673,Medium,0
3414,Female,0,1,1,40,1,0,Fiber optic,0,0,2,0,2,0,One year,1,2,85.05,3355.65,0.08772166795350418,Low,2
6845,Male,0,0,0,1,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,1,61.119640689311154,90.47804461486582,0.9490755904991212,High,1
248,Female,0,0,0,23,1,2,Fiber optic,0,0,0,2,2,0,Month-to-month,1,2,90.6,1943.2,0.32572425144551903,Low,1
566,Male,0,0,1,24,1,0,No,1,1,1,1,1,1,One year,0,0,21.05,531.55,0.050968689615486444,Low,0
4501,Male,0,0,0,1,1,0,Fiber optic,1,0,0,0,2,1,Month-to-month,0,2,92.59248109062557,92.59248109062557,0.9524483320166992,High,1
6533,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,2,82.43943270686209,82.43943270686209,0.9509907768335641,High,1
494,Male,1,0,0,45,0,1,DSL,0,0,0,0,0,2,One year,0,2,34.2,1596.6,0.06906948205841798,Low,0
5583,Male,0,0,0,1,0,1,DSL,1,2,0,0,0,2,Month-to-month,1,2,43.02093252434894,66.7020109508863,0.930514521181422,High,0
6217,Male,0,1,1,55,1,2,No,1,1,1,1,1,1,Two year,1,1,25.65,1388.0,0.04724881823527078,Low,0
4723,Male,1,0,0,56,1,2,Fiber optic,0,2,2,2,2,2,One year,1,2,111.95,6418.9,0.17030908142070678,Low,2
1450,Male,0,1,0,67,1,2,No,1,1,1,1,1,1,Two year,1,1,25.25,1733.15,0.04632892306527453,Low,0
4613,Male,0,1,0,38,1,2,Fiber optic,0,0,2,2,2,2,Month-to-month,1,2,105.0,4026.4,0.6629709907946781,Medium,2
108,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,2,72.58883920835204,72.58883920835204,0.9454492594872379,High,1
14,Male,0,0,0,56,0,1,DSL,2,2,2,2,0,0,Two year,0,0,45.05,2560.1,0.05233791126292612,Low,0
3239,Male,0,1,0,18,1,0,Fiber optic,0,0,2,0,2,2,Month-to-month,1,1,95.95,1745.5,0.8848934004296123,High,1
5593,Male,0,1,0,28,1,2,Fiber optic,0,0,2,2,2,2,Month-to-month,1,2,104.8,3046.05,0.849173488487104,High,1
4146,Male,0,1,1,23,1,0,No,1,1,1,1,1,1,One year,0,3,20.05,415.1,0.0480745875018184,Low,0
6907,Female,0,0,0,66,1,2,Fiber optic,0,2,0,2,2,2,One year,1,2,104.25,6860.6,0.19200231786109062,Low,2
2084,Male,0,1,1,19,1,2,No,1,1,1,1,1,1,Two year,1,0,24.9,467.7,0.04678686703517235,Low,0
3413,Male,1,0,0,56,1,2,DSL,2,0,2,2,0,2,Two year,0,0,73.25,4054.2,0.049270540903230166,Low,2
6612,Male,0,0,0,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,2,74.12686071458313,74.12686071458313,0.9502216740872181,High,1
1883,Male,0,0,0,2,0,1,DSL,0,0,0,0,2,2,Month-to-month,1,2,45.25,85.5,0.9135923987530605,High,0
39,Female,0,1,1,27,1,2,Fiber optic,0,0,0,0,0,0,Month-to-month,1,0,75.75,1929.0,0.1456670551092739,Low,1
5283,Female,1,1,1,71,1,0,Fiber optic,2,2,2,0,0,0,One year,1,0,86.7,6179.35,0.04977662039908942,Low,2
6363,Male,0,0,0,8,1,0,No,1,1,1,1,1,1,Two year,0,3,20.85,161.65,0.04895042960172977,Low,0
5130,Female,1,0,0,2,1,2,Fiber optic,0,0,0,0,0,0,Month-to-month,1,3,74.85,156.4,0.8225905133972331,High,1
536,Female,0,0,0,16,1,0,No,1,1,1,1,1,1,Month-to-month,1,1,20.6,330.25,0.08500287032945299,Low,0
4691,Female,0,0,0,67,1,0,DSL,2,0,2,0,0,2,Two year,0,0,65.55,4361.55,0.0474605670603289,Low,2
2035,Female,0,0,0,17,1,0,Fiber optic,0,0,0,0,2,0,Month-to-month,0,2,81.48062076770177,1411.7548883522581,0.9028976424250277,High,1
3056,Female,0,1,1,44,1,0,DSL,0,2,0,2,0,0,Month-to-month,1,0,54.9,2549.1,0.18117075355982226,Low,0
5670,Male,0,0,0,14,0,1,DSL,0,0,1,0,1,1,Month-to-month,1,2,50.038450376173884,713.4967882718632,0.946486141446648,High,0
1393,Male,0,0,0,7,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,0,76.75152008277747,505.6683219713332,0.949616143888679,High,1
1789,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,2,72.41119142027867,72.41119142027867,0.9365214730856779,High,1
